id,comment,sentiment,comment_length,word_count,words_sentiment
503,try find road profitability,0,46,8,0
508,eat guy give positive feedback please great on ape,0,112,20,1
517,film and thou time thou show in film,0,75,16,0
526,,0,4,1,0
528,dance only much more take strong than by now in tear wait for home from airport ,0,150,30,0
537,currently work on bolt and,0,39,7,0
546,file leak reveal bare knuckle expansion tactic investigation,0,93,9,0
547,file leak reveal bare knuckle expansion tactic investigation,0,93,9,0
648,,0,6,2,0
649,driver say immediately,0,42,7,0
651,anyone loud music on in car for anyone hear taste ad infinite for year bloke today in  californium be all,0,185,30,0
652,well be season get cut short be of bovid and that one of  high rating again mess miss two penalty in back back c elimination game and go from score in eat,0,215,43,0
656,even mama blonde handmaiden hand make face,0,83,16,0
659,man man sometimes just try and help understand difference in opinion of also difference in opinion make ya give someone bad rating tip require just put someone down just wrong,0,257,45,-1
660,find up got minister fail disclose meeting with and request provide explanation just certain of risk of corruption,0,191,35,-1
665,weird ask if busy at five guy yes crazy today think weather affect there lot of driver from and door dash pick order and than one eat fry new shake and now make can fry too may it,0,284,54,0
670,block or mute so go ahead,0,34,8,0
671,but  market mainly for city area and short commute target and taxi user and primarily are family household once family come into play homotaxis not necessarily good option beg go countryside camping for week people always want e,0,280,47,0
672,iris father and  mother patron could none than trick as father father and father recent chromosome test show r all of nine hostage son sister say iris,0,252,49,0
675,just introduce one of time far movie lose and pussycat film and judge hard now,0,133,27,-1
685,dude gay say that time if genuinely care listen appose view point literally just say that people care that fellowship rip comic company come et lot,0,232,43,0
697,probably agree with good shot but look real,0,70,13,1
700,please drink tear,0,52,6,0
703,hmm short time a k plus k total k ago mainland price oo plus not ask know and if like talk say dey patronize a tuna whale oo,0,153,33,-1
713,nope  union so individual country not think of speak for unless order taxi,0,132,22,-1
718,need get doodah and driver help too give extra money for tip  ,0,144,25,0
721,would burn that roll of kitchen towel in front of eye and march near club with independent lady on repeat in,0,167,32,0
739,homes understand first time say about tweet above,0,91,16,0
740,not cool guess and return pol contribution for ,0,82,14,-1
751,guardian publish on file early today,0,101,14,0
778,brolly,0,37,3,0
780,theoretically yes in practice say liberalize just recapture regulator my taxi now list on there different way of open red capture rather than buy goes hide evidence from police amp deceit as biz policy,0,280,50,0
781,goals in eat,0,23,5,0
790,journalist stand beat drive,0,48,7,0
795,just for college cut come appointment only need go every three month after start and prescription give four vial so only need pick once month,0,203,41,0
796,lot of city actually start dismantle exist bus system because everyone use anyway and set mildly subsidized scheme expensive for everyone,0,195,31,0
797,respond new file investigation apparently guardian get access bunch of internal email and doc from coo,0,151,27,0
799,might take heat of bores even shock at far go help ape succeed in onion on watch,0,122,26,0
805,not playing tuna entire discography,0,49,7,-1
809,refuse work seriously,0,26,4,0
813,grey square ray pariah ant in lion mane of man bay for blood spend life in futile war ass  ass poem micrometry,0,155,27,0
814,glad make day run away also go because tonight understand make mistake by hire in us guarantee also for sure let drive airport soon,0,201,45,0
815,make call,0,23,5,0
823,charge,0,38,5,0
825,honestly surprised block yet like bitch boy friend worry get endless time earn that block yet,0,139,24,0
827,of kind thing ever happen close friend make room for check behavior and ritual by bring extra hermetically seal utensil lunch date in case run or make wait because lock airing five time,0,280,52,-1
831,profile set let driver know not chatty rider even inappropriate remark aside just not fan of make conversation bad rating totally avoid,0,216,33,-1
834,mf derrick girl call somebody just go call mudra  valley,0,81,13,0
840,after german chancellor loaf school mayor of hamburg at time push back against lobbyist and insist on pay driver minimum wage executive tell colleague real comedian,0,243,37,0
841,ts stupid cause just spend on send it girl back home would go broke trona run away from night with kid,0,148,32,0
845,fucking soy lad amrita,0,46,7,0
846,never walk of shame before but definitely of shame back at least twice,0,108,20,0
848,on long enough timeline,0,27,5,0
852,driver day tell story one give gent k and card,0,91,19,0
854, googly whether there dispatcher out of job and ready work hey create software replace dispatcher virgin need software not employee,0,178,25,-1
858,total pivot just driver tell that if trump win set for everyone get stimulus check and lose cut widen win feel like reality but explain thing folk get that info,0,261,50,-1
860,side side of good in vs police,0,74,12,1
862,bay complain about lack of time for chi artist work make shot look terrible not work,0,114,21,-1
863,eat,0,9,2,0
869,see point,0,16,4,0
871,yes think funny really just  tweet in order point tweet twice go get lay seriously for health touch grass,0,175,34,0
873,literally friend drunk as hell and carry and pull on ass,0,107,22,0
875,formula famous for housing nerd and introvert like arabia royal family or maybe just russia oligarchs or mean right profit we in and decide make little car sport like sport elitist way cool people only,0,280,53,0
882,look like busy week or two in store for comes department and agency,0,114,19,0
886,think talk about here and suppose ride with partner,0,80,15,0
887,takeaway from file investigation,0,68,7,0
904,crazy idea take  so basically like but one driver in big car hold like people could even hook trailer with room for people and would drive around city pick and drop,0,277,56,0
913,really wild is really take porno cause like drive,0,87,18,0
916,okay stop pair with amazing russia woman want hang and stare at star with dog get stop put in from come,0,162,31,1
917,venue literally five minute from house and take prepare for,0,99,19,0
921,customer take note texts city make most expensive ride list,0,106,14,-1
923,tweet from wife of green praise in parts ,0,103,15,0
924,of cover in tag case driver take direct booking for year amp build establish ride share as business by still actual proof that not still take booking til win publish  report on booking,0,279,52,-1
